i,j,w
25496783,1985084135,32.712
25496785,8972441125,3.599
25496785,1958800795,21.143
25496787,1985084135,15.782
25496787,25496788,31.99
25496787,25496825,58.24700000000001
25496788,25496787,31.99
25496788,25496781,22.171
25496788,25496800,91.994
25496800,5014591889,19.773
25496800,25496788,91.994
25496800,1816038214,29.025
25496815,8972441579,3.661
25496815,5265830862,19.428
25496817,8972441126,92.394
25496817,321255925,71.321
25496817,8972441579,60.35
25496825,5060391418,19.683
25496825,323260106,42.005
25496825,25496787,58.247
25496837,2576893629,82.40899999999999
25496847,1832129778,11.848
25496847,21685497,26.448999999999998
25496847,25496850,63.925
25496850,25497595,134.79899999999998
25496850,25496847,63.925
25496850,25496851,31.454
25496851,595709975,76.342
25496854,1599652497,62.131
25496854,4730978983,44.286
25496857,5470932256,36.399
25496857,9804471701,49.926
25496910,1312471202,42.924
25496920,4920098344,4.746
25496920,109728,57.251
25496920,4920098349,32.958999999999996
25497340,1938953437,2.251
25497595,4158000323,46.678
25497595,3257317059,32.557
25497595,25496850,134.799
25497595,4142725554,21.531
25497603,1547657140,16.765
25497603,1547392771,53.55800000000001
25497611,20965797,60.745000000000005
25497619,1493229962,53.722
25497619,9693963688,6.8069999999999995
25497619,7075087299,38.003
25497845,20460690,34.814
25497845,6239229423,52.194
25497872,25475754,47.53
25497872,6506796188,26.274
25497968,25632678,7.793
25497968,2480657190,19.983000000000004
25497968,25497970,26.16
25497970,25497990,45.253
25497970,5060405444,62.205
25497970,25497968,26.159999999999997
25497978,2118622487,31.53
25497978,25497979,11.257
25497978,2755124815,6.57
25497979,25497978,11.257
25497979,1141487723,61.213
25497979,256766536,26.61
25497981,1150003329,4.574
25497981,3739049327,34.572
25497981,1150003563,67.509
25497985,5733998228,0.695
25497985,1686463471,54.887
25497985,5609643647,13.824000000000002
25497986,6374802555,36.705
25497986,25497990,126.92999999999999
25497986,5733998228,138.388
25497990,25497970,45.253
25497990,1723388925,111.67399999999999
25497990,25497986,126.92999999999999
25497997,390073175,12.891
25497997,5006916678,21.65
25497997,3725817386,170.729
25498004,3247589698,79.817
25498004,1686463794,25.577
25498004,1685281260,23.585
25498010,1685281017,2.014
25498010,1685281006,21.893
25498010,1685281010,5.822
25498015,250550447,8.501
25498015,8898783674,28.629
25498015,1169109485,26.484
25498016,6569580040,2.323
25498016,390073208,70.339
25498016,2531863977,49.262
25498018,3247589708,88.012
25498018,6374802582,11.77
25498018,6374804385,44.602000000000004
25498021,2135389151,32.618
25498021,1723388988,32.866
25498021,6374802559,220.24099999999999
25498026,7792756713,8.741
25498026,7792756543,60.089
25498026,3247589712,166.923
25498458,21578454,21.528
25499093,9820538021,24.814
25499093,9820538027,76.534
25499093,9820538022,10.258
25499093,25475693,13.636
25499095,9820538027,3.904
25499095,25475688,12.434
25499095,25475690,9.338
25499655,5711517565,13.872
25499655,6696695781,57.433
25499808,282719,82.70899999999999
25499808,5973397966,35.269
25500239,21693787,10.086
25500239,20965801,67.661
25500239,25500246,74.87100000000001
25500246,4378043682,14.502
25500246,21685484,30.088
25500246,25500239,74.87100000000001
25500427,8868824844,9.568
25500427,20965799,2.497
25500535,107684,20.728
25500535,1726730307,6.139
25500535,25577057,18.708000000000002
25503841,1726730303,4.633
25503841,107685,40.315
25503841,4329502449,31.342000000000002
25503845,10572179,14.579
25503845,1726730329,23.847
25503845,25503863,44.68299999999999
25503848,107685,9.404
25503848,1726730329,6.609
25503848,4530339698,24.924
25503851,10572179,14.814
25503851,10572180,23.115000000000002
25503851,25503856,29.091
25503856,956233216,22.601
25503856,25503851,29.091
25503856,25471681,39.001
25503860,490946748,43.413
25503860,25503865,75.03800000000001
25503860,4240028580,22.472
25503862,4240028580,12.246
25503862,748885408,15.572000000000001
25503862,25471732,37.886
25503863,25471740,48.214
25503863,25503845,44.68299999999999
25503863,1707790076,59.888999999999996
25503865,4643337012,14.818
25503865,490947077,31.953
25503865,25503860,75.038
25503867,4643337012,21.799
25503867,25503869,22.485
25503867,25503873,57.051
25503869,25503867,22.485
25503869,25470782,13.0
25503869,25503876,48.983000000000004
25503873,25503867,57.051
25503873,956233215,36.198
25503876,25503873,34.119
25503876,25503869,48.983000000000004
25503880,25503876,4.11
25503880,25503885,12.002
25503885,1726730281,54.617
25504128,1678452789,32.957
25504128,25504134,37.495
25504128,10310609887,25.926000000000002
25504129,25470782,16.292
25504129,10309472541,48.808
25504129,25504134,12.18
25504134,2005131543,16.514
25504134,25504129,12.18
25504134,25504128,37.495
25504143,1726730162,5.961
25504143,1726730165,11.862
25504143,25577057,40.259
25504144,1678452793,23.619
25504144,5114681230,19.699
25504144,25470928,62.399
25504145,25504148,7.731
25504145,25504146,7.873
25504145,1678452790,44.221
25504145,25504150,21.231
25504146,25504145,7.873
25504148,25504145,7.731
25504149,1777727945,9.632
25504149,1707790044,7.038
25504149,1793420660,15.143999999999998
25504150,1777727947,9.348
25504150,21565570,7.621
25504150,25504145,21.231
25504753,10539712058,21.092
25504753,4627491645,2.502
25504753,10539856459,25.092000000000002
25504755,21565570,26.406000000000002
25504755,8807441179,32.504999999999995
25504755,25504770,24.733
25504756,8807441177,35.626
25504756,1707790029,58.419
25504756,25504763,40.394
25504763,8807441178,32.138
25504763,25504770,25.89
25504763,25504756,40.394
25504770,25504763,25.89
25504770,7223709667,80.95
25504770,25504755,24.733
25505585,25505679,65.026
25505606,25505634,34.775
25505607,25505679,9.17
25505607,25505629,67.368
25505629,9611081868,6.023
25505629,3704225378,34.888
25505634,25505685,28.089
25505634,25505606,34.775
25505662,25505607,150.347
25505662,1828402763,26.576999999999998
25505679,25505585,65.026
25505679,25505607,9.17
25505679,9988193967,6.414
25505685,2504822135,53.232
25505685,20626306,110.37
25509513,6606135968,27.318999999999996
25509513,10241310755,50.116
25509526,2343269909,35.745000000000005
25509526,8785484288,62.581999999999994
25509527,5516594509,26.011999999999997
25509527,25509533,8.572
25509527,104318,24.883
25509528,1401849810,65.012
25509528,1832129776,80.07900000000001
25509528,6606135968,55.016999999999996
25509533,894485202,53.324
25509533,25509527,8.572
25509533,1401849810,21.631999999999998
25509534,5516594509,44.108000000000004
25524297,21392267,7.396
25524297,4367041962,27.207
25524297,1707790024,54.962
25532273,3385387607,27.576999999999998
25532332,2961891,49.588
25532332,5223919938,12.402000000000001
25532377,5473273363,7.406
25532377,5473273373,12.425
25532384,5238587994,2.925
25532384,1951616319,12.655
25532464,8807410152,7.269
25532464,1547013589,49.046
25532464,1312454055,27.862000000000002
25532494,1547013705,66.118
25532494,1547013589,47.775000000000006
25532542,1556097177,51.79
25532542,6446256190,47.318
25532542,2454119184,52.813
25544108,109788,61.04
25544108,1493613087,44.507000000000005
25544108,24661966,50.022
25544110,5340811717,1.99
25544110,1401459403,15.155000000000001
25577057,1726730272,8.985
25577057,5342251151,8.177
25577057,25500535,18.708000000000002
25577057,25504143,40.259
25632678,25497968,7.793
25632678,25632680,79.338
25632680,25475691,46.358
25632680,2135411294,48.056
25632683,5711517565,66.889
25632683,25632684,81.296
25632684,108409,19.304000000000002
25632854,25471274,9.367
25632854,5306194265,120.82400000000001
25632854,2836220819,96.707
25632855,316763595,43.123
25632855,25473205,61.81
25632859,25632860,55.217
25632859,316763584,23.186
25632859,316763584,62.774
25632859,316763586,7.476
25632860,25632859,55.217
25632860,373402354,87.27
25632860,5046314043,10.294
25632862,5046627553,27.855000000000004
25632862,1771426174,67.51
25632862,104321,55.672
25632864,25632865,6.008
25632864,25632855,58.734
25632865,25473199,55.976
25632865,316763600,31.72
25632865,25632864,6.008
25632870,1150003247,7.298
25632870,372050299,73.047
25632870,8784212017,8.506
25634199,5306194265,7.488
25634199,390073160,24.143
25634199,2632486644,72.70200000000001
26374229,3265436260,183.92700000000002
26374230,761830989,19.954
26374230,9566848716,28.606
26374230,26374231,10.649000000000001
26374231,26374232,35.023
26374231,761831004,12.665
26374231,761830987,28.961
26374231,26374230,10.649000000000001
26374232,26374231,35.023
26374232,270110054,33.486000000000004
26374232,751837591,37.986000000000004
26374236,7271474852,16.921999999999997
26374236,25496622,38.540000000000006
26374236,107693,30.407000000000004
26374237,7271474841,12.449
26374237,7271474852,7.748
26374237,7271474843,37.202999999999996
27331469,28418929,74.947
27331469,7644741345,48.434
27331469,4223357836,49.0
27458331,27481039,15.754999999999999
27458331,367121266,35.299
27458353,692162559,47.09
27458353,5342236740,13.898
27459116,2935392676,23.759
27459120,6995618979,11.548
27459120,27459116,23.493000000000002
27459165,2914561272,12.27
27459165,28418580,59.221999999999994
27459198,27460210,21.854
27459729,3247933381,3.318
27459729,6288147786,39.741
27459729,4430996028,50.775999999999996
27459830,843376594,5.812
27459830,27460198,14.652000000000001
27459905,28418877,20.406
27459905,28418859,43.04
27459970,5165786245,13.487
27459970,1043001422,81.08900000000001
27459970,2934288510,11.06
27459970,6218501758,47.181000000000004
27459971,2934288518,5.104
27459971,5165786242,36.618
27460198,2870261844,7.723
27460198,6995618971,16.825000000000003
27460210,472493763,54.319
27460226,3708234956,1.424
27460226,3708234957,28.905
27460226,251892523,10.416
27460250,27460210,52.11500000000001
27460250,27331469,89.08899999999998
27460439,3632577084,43.388
27460439,1233350848,25.299
27460439,6265654111,39.677
27480956,3081980920,31.19
27480957,347542743,12.434
27480957,302013674,37.056
27480958,27480960,53.969
27480960,670103313,62.124
27480960,9678821156,12.375
27480960,9678821156,13.126
27481039,27458331,15.754999999999999
27481039,27481040,15.407
27481039,1566270021,10.838
27481040,1566269741,23.67
27481040,27481039,15.407
27481040,27481041,20.426000000000002
27481041,27481040,20.426000000000002
27481041,5768339816,16.115
27481041,692162527,11.557
27481041,692162514,19.607
27481044,692162559,7.867
27481044,1566270409,9.744
27481044,30057965,26.423000000000002
28193265,3170676207,12.442
28193265,3197333544,43.924
28193265,3170676206,56.558
28418138,4344245894,5.203
28418138,3892081378,0.706
28418141,2140124996,15.435
28418141,302013708,68.24
28418144,4344245893,1.533
28418144,302013685,33.757999999999996
28418497,6969936106,38.216
28418497,5924603460,53.840999999999994
28418580,9080098298,37.061
28418580,27459165,59.22200000000001
28418580,249679168,15.31
28418859,4223357841,3.94
28418859,4430996024,20.19
28418877,429346253,8.237
28418877,27459905,20.406
28418877,28418909,55.312
28418909,429346251,21.962
28418909,5106520280,15.175999999999998
28418921,5816744255,9.850000000000001
28418921,4167762778,61.68000000000001
28418929,27331469,74.947
28418929,302013708,3.25
28418929,249679343,33.187
28419328,5257738381,7.177
28419328,5257738387,6.039
28419328,5257738384,10.376999999999999
28728187,3197339676,26.291
28728187,21990620,36.444
28728187,28728210,45.973
28728205,25477106,17.704
28728205,1668135492,26.787
28728208,3170676207,40.336
28728208,25477106,16.206
28728208,28728205,21.079
28728210,3197333544,44.891999999999996
28728210,1668135493,91.121
28728210,28728187,45.973
28800660,1758552521,10.094
28800660,1758552522,26.811
28800661,28800662,14.42
28800661,1401908258,8.517
28800661,316763548,58.169999999999995
28800662,28800661,14.42
28800662,28800671,98.56
28800662,373402354,82.17599999999999
28800663,1758552682,14.96
28800663,2990717001,30.521
28800663,5040168491,14.691
28800664,2990721391,74.645
28800664,1759454351,49.8
28800664,2990651920,37.149
28800667,18393873,37.669
28800667,25161371,19.01
28800668,8869464371,2.847
28800668,28800667,45.46000000000001
28800670,8869464398,10.884
28800670,5041945479,9.79
28800671,28800662,98.56
28800671,5046314077,35.955
28800671,24951854,49.068
28800671,7553887464,59.315
28800672,316763513,30.272
28800672,1718328435,63.650000000000006
30056255,3375451561,5.669
30056255,1678245252,38.169999999999995
30056255,2203268985,44.833
30056277,25248124,14.829
30056277,25248123,14.476
30056280,5768339816,13.546
30056280,3375451555,54.650999999999996
30056280,3375451561,70.51899999999999
30056310,107584,48.14999999999999
30056310,4136137527,57.875
30056310,5564754892,29.732
30056310,1689605567,52.463
30056330,5580861156,9.141
30056330,707377287,10.451
30056330,5580861151,82.782
30057965,692162514,12.758
30057965,367121266,29.973000000000003
30057965,27481044,26.423000000000002
30078473,1211381855,26.701
30078473,9030029183,41.519
30078473,5335245254,62.167
32825440,843376569,4.008
32825442,843376588,4.67
32838084,843376610,4.532
32921724,761830991,6.139
32921724,761831019,76.881
32921724,32921748,52.072
32921728,761830999,124.815
32921728,32921729,15.445
32921728,32921731,16.116
32921729,32921728,15.445
32921729,4697525032,8.206
32921729,1401849768,21.071
32921731,32921728,16.116
32921731,1401849768,15.409
32921731,1419544142,110.80499999999999
32921737,1419544126,37.711
32921737,270110054,3.169
32921737,32921738,12.725999999999999
32921738,751837551,16.515
32921738,1419544142,34.128
32921738,32921737,12.725999999999999
32921738,32921743,146.746
32921743,32921748,7.483
32921743,32921748,46.996
32921743,32921738,146.74599999999998
32921748,32921743,7.483
32921748,32921743,46.99600000000001
32921748,32921724,52.072
33141178,7223668012,10.909
33141178,1148276284,5.122
33141178,4017328647,34.435
57786953,5925626143,6.906
57786953,3809870260,15.375
57786953,25477339,8.217
57786953,3673602988,12.428
149431715,3741131608,14.137
149431715,1954751920,38.302
149431715,2168949325,29.638
149451620,149451622,42.34
149451620,1493662967,33.495
149451620,2168949325,51.683
149451622,3247824558,6.83
149451622,149451620,42.34
149451622,3247825561,30.785
213668839,354886099,21.294
213668839,8868010202,61.992999999999995
213668839,250326914,91.23400000000001
213668842,8868010217,3.439
213668842,250549700,10.815999999999999
213668842,8868010202,11.394
213668844,2642612586,26.254
213668844,250549699,17.488
213668844,250327547,57.177
213670986,213672005,30.564
213670986,21990628,75.42999999999999
213670986,18469130,60.724000000000004
213672005,2642878644,17.622
213672005,213670986,30.564
213672005,255700677,16.314999999999998
244128951,5269670540,4.709
244128951,2987752073,18.806
244128951,5040168496,27.253
245200970,108903,22.017
249467025,3629223995,72.843
249467025,10676799,47.092000000000006
249558409,3735886877,17.763
249558409,25477335,19.744999999999997
249558409,7815533546,124.39699999999998
249558964,302013662,29.454
249558964,249558966,45.753
249558964,1042862718,13.464
249558966,7815533546,8.349
249558966,249558964,45.753
249558966,302013672,43.98400000000001
249559005,302013662,18.949
249559005,302013668,79.277
249559005,3186593720,24.575999999999997
249560091,7900221087,8.811
249560091,4116809027,86.399
249560091,299519067,49.539
249679102,5174825183,6.254
249679102,2934411667,9.074
249679168,28418580,15.31
249679168,5924603458,23.192000000000004
249679343,4116809027,13.575
249679343,28418929,33.187
249679343,4089885905,42.156
249679365,3068267824,33.203
249679365,2140124996,2.921
249679365,2140124982,22.076999999999998
249679407,4948602211,12.872
249679407,670103314,9.458
