"","V1","V2","weight","height","size1","size1mean","size1norm","lccrank"
"1668","L20_904","L21_841",400,5400,77577,745457.793103448,0.104066253941804,6
"1669","L20_4754","L21_4348",400,5400,42586,745457.793103448,0.057127312094637,7
"1670","L20_683","L21_628",400,5400,37639,745457.793103448,0.0504911214936843,8
"1671","L20_1224","L21_680",400,5400,36779,745457.793103448,0.0493374679831084,9
"1672","L20_21755","L21_20829",400,5400,27093,745457.793103448,0.036344109955854,9
"1673","L20_1191","L21_1103",400,5400,23488,745457.793103448,0.0315081554144281,9
"1674","L20_749","L21_680",400,5400,22587,745457.793103448,0.0302995021434642,9
"1675","L20_40231","L21_38279",400,5400,21447,745457.793103448,0.0287702405131658,9
"1676","L20_47357","L21_44756",400,5400,20922,745457.793103448,0.0280659752886863,9
"1677","L20_457","L21_425",400,5400,18540,745457.793103448,0.024870623355905,9
"1678","L20_6301","L21_5783",400,5400,17347,745457.793103448,0.0232702644743734,9
"1679","L20_48943","L21_46163",400,5400,17014,745457.793103448,0.0228235591034179,9
"1680","L20_144","L21_133",400,5400,15173,745457.793103448,0.0203539357162431,9
"1681","L20_1282","L21_1189",400,5400,15048,745457.793103448,0.0201862535199384,9
"1682","L20_555","L21_515",400,5400,14840,745457.793103448,0.0199072303452875,9
"1683","L20_18397","L21_109",400,5400,14148,745457.793103448,0.018978941706545,9
"1684","L20_857","L21_800",400,5400,14145,745457.793103448,0.0189749173338337,9
"1685","L20_39960","L21_38024",400,5400,13431,745457.793103448,0.0180171166285415,9
"1686","L20_29941","L21_109",400,5400,13031,745457.793103448,0.0174805336003667,9
"1687","L20_61223","L21_109",400,5400,12013,745457.793103448,0.0161149297936616,9
"1688","L20_31700","L21_109",400,5400,11612,745457.793103448,0.0155770053079163,9
"1689","L20_5546","L21_5080",400,5400,11499,745457.793103448,0.0154254206024569,9
"1690","L20_45931","L21_43530",400,5400,11132,745457.793103448,0.0149331056741065,9
"1691","L20_13527","L21_12723",400,5400,10869,745457.793103448,0.0145803023330815,9
"1692","L21_109","L22_76",1200,6600,20521422,875441.64,23.4412221927209,1
"1693","L21_4401","L22_3221",1200,6600,690631,875441.64,0.788894391635289,2
"1694","L21_37151","L22_76",1200,6600,139265,875441.64,0.159079707471991,3
"1695","L21_841","L22_646",1200,6600,78236,875441.64,0.0893674648603646,4
"1696","L21_680","L22_547",1200,6600,61396,875441.64,0.0701314595910699,5
"1697","L21_4348","L22_3221",1200,6600,50247,875441.64,0.0573961732046467,6
"1698","L21_628","L22_499",1200,6600,43254,875441.64,0.0494082049832585,7
"1699","L21_20829","L22_76",1200,6600,27096,875441.64,0.0309512350817583,8
"1700","L21_1103","L22_547",1200,6600,24085,875441.64,0.0275118282013636,9
"1701","L21_38279","L22_34636",1200,6600,21843,875441.64,0.0249508351007841,9
"1702","L21_44756","L22_76",1200,6600,21784,875441.64,0.0248834405455057,9
"1703","L21_425","L22_332",1200,6600,20149,875441.64,0.0230158117678752,9
"1704","L21_43530","L22_76",1200,6600,17680,875441.64,0.0201955209715636,9
"1705","L21_5783","L22_4588",1200,6600,17348,875441.64,0.0198162838130478,9
"1706","L21_46163","L22_39109",1200,6600,17210,875441.64,0.0196586490905322,9
"1707","L21_1189","L22_646",1200,6600,16516,875441.64,0.0188659063555624,9
"1708","L21_39570","L22_76",1200,6600,15654,875441.64,0.0178812604801389,9
"1709","L21_133","L22_99",1200,6600,15307,875441.64,0.017484889112654,9
"1710","L21_515","L22_400",1200,6600,14862,875441.64,0.0169765742465711,9
"1711","L21_800","L22_646",1200,6600,14309,875441.64,0.0163448930759108,9
"1712","L21_38024","L22_76",1200,6600,13655,875441.64,0.0155978415648586,9
"1713","L21_5080","L22_3986",1200,6600,11499,875441.64,0.0131350845957019,9
"1714","L21_12723","L22_76",1200,6600,10994,875441.64,0.0125582328937426,9
"1715","L21_37214","L22_76",1200,6600,10979,875441.64,0.0125410986847736,9
"1716","L21_11944","L22_76",1200,6600,10620,875441.64,0.0121310199501134,9
"1717","L22_76","L23_72",400,7000,21253259,1726335.92307692,12.3111954723849,1
"1718","L22_3221","L23_2993",400,7000,750414,1726335.92307692,0.434685966948139,2
"1719","L22_646","L23_72",400,7000,147239,1726335.92307692,0.0852898894310034,3
"1720","L22_547","L23_72",400,7000,108926,1726335.92307692,0.0630966421679139,4
"1721","L22_499","L23_467",400,7000,44947,1726335.92307692,0.0260360682988564,5
"1722","L22_34636","L23_33864",400,7000,21963,1726335.92307692,0.0127223211348429,6
"1723","L22_332","L23_307",400,7000,20760,1726335.92307692,0.0120254695059572,7
"1724","L22_39109","L23_38206",400,7000,20300,1726335.92307692,0.0117590091989851,8
"1725","L22_4588","L23_2993",400,7000,17352,1726335.92307692,0.0100513461882162,9
"1726","L22_400","L23_370",400,7000,16746,1726335.92307692,0.00970031369685738,9
"1727","L22_99","L23_91",400,7000,15625,1726335.92307692,0.00905096151399716,9
"1728","L22_868","L23_72",400,7000,13337,1726335.92307692,0.00772561111757953,9
"1729","L22_3986","L23_3720",400,7000,11499,1726335.92307692,0.00666092841276502,9
"1730","L23_72","L24_68",500,7500,21628899,2052852.27272727,10.5360231163957,1
"1731","L23_2993","L24_68",500,7500,775622,2052852.27272727,0.377826505250455,2
"1732","L23_467","L24_68",500,7500,45022,2052852.27272727,0.0219314368589158,3
"1733","L23_33864","L24_33098",500,7500,22100,2052852.27272727,0.0107655091862209,4
"1734","L23_38206","L24_68",500,7500,21729,2052852.27272727,0.0105847850274839,5
"1735","L23_307","L24_279",500,7500,20767,2052852.27272727,0.0101161687452602,6
"1736","L23_370","L24_319",500,7500,16843,2052852.27272727,0.00820468195581536,7
"1737","L23_91","L24_83",500,7500,15695,2052852.27272727,0.00764546003066687,8
"1738","L23_38202","L24_37313",500,7500,13039,2052852.27272727,0.00635165041987036,9
"1739","L23_3720","L24_3440",500,7500,11499,2052852.27272727,0.00560147466662238,9
"1740","L23_38503","L24_37580",500,7500,10160,2052852.27272727,0.00494921146298664,9
"1741","L24_68","L25_16",7000,14500,22582885,2836881.25,7.96046186282912,1
"1742","L24_33098","L25_16",7000,14500,22280,2836881.25,0.00785369496872666,2
"1743","L24_279","L25_16",7000,14500,22250,2836881.25,0.00784311997550127,3
"1744","L24_319","L25_16",7000,14500,17098,2836881.25,0.00602704113892677,4
"1745","L24_83","L25_32",7000,14500,15725,2836881.25,0.00554305894897786,5
"1746","L24_37313","L25_16",7000,14500,13131,2836881.25,0.00462867453475538,6
"1747","L24_3440","L25_2079",7000,14500,11499,2836881.25,0.00405339490329389,7
"1748","L24_37580","L25_16",7000,14500,10182,2836881.25,0.00358915270069905,8
"1749","L25_16","L26_",604.166666666667,15104.1666666667,23011244,88034.454308094,261.389068414823,1
"1750","L13_24214","L26_",604.166666666667,15104.1666666667,1666912,88034.454308094,18.9347683597414,2
"1751","L13_19409","L26_",604.166666666667,15104.1666666667,758505,88034.454308094,8.6160016093865,3
"1752","L13_51922","L26_",604.166666666667,15104.1666666667,335878,88034.454308094,3.81530166387502,4
"1753","L13_64900","L26_",604.166666666667,15104.1666666667,252072,88034.454308094,2.86333347529848,5
"1754","L13_121333","L26_",604.166666666667,15104.1666666667,247890,88034.454308094,2.81582934713788,6
"1755","L13_120966","L26_",604.166666666667,15104.1666666667,188348,88034.454308094,2.13948051907994,7
"1756","L13_137449","L26_",604.166666666667,15104.1666666667,172704,88034.454308094,1.96177736725201,8
"1757","L3_363492","L26_",604.166666666667,15104.1666666667,168778,88034.454308094,1.91718119146088,9
"1758","L3_86376","L26_",604.166666666667,15104.1666666667,149754,88034.454308094,1.70108398100483,9
"1759","L3_348733","L26_",604.166666666667,15104.1666666667,137799,88034.454308094,1.56528487718848,9
"1760","L13_43162","L26_",604.166666666667,15104.1666666667,124313,88034.454308094,1.41209485510005,9
"1761","L3_70892","L26_",604.166666666667,15104.1666666667,111040,88034.454308094,1.26132434025653,9
"1762","L3_409388","L26_",604.166666666667,15104.1666666667,107733,88034.454308094,1.22375950242126,9
"1763","L3_63407","L26_",604.166666666667,15104.1666666667,92830,88034.454308094,1.05447350960026,9
"1764","L3_41457","L26_",604.166666666667,15104.1666666667,91836,88034.454308094,1.04318247579069,9
"1765","L3_122782","L26_",604.166666666667,15104.1666666667,88416,88034.454308094,1.00433404960484,9
"1766","L13_120132","L26_",604.166666666667,15104.1666666667,75655,88034.454308094,0.859379439500248,9
"1767","L3_103152","L26_",604.166666666667,15104.1666666667,74150,88034.454308094,0.842283860140683,9
"1768","L13_161372","L26_",604.166666666667,15104.1666666667,68274,88034.454308094,0.77553726591025,9
"1769","L14_59972","L26_",604.166666666667,15104.1666666667,63669,88034.454308094,0.723228200826664,9
"1770","L13_168244","L26_",604.166666666667,15104.1666666667,62965,88034.454308094,0.715231331810629,9
"1771","L3_418517","L26_",604.166666666667,15104.1666666667,53807,88034.454308094,0.611203879468506,9
"1772","L3_113666","L26_",604.166666666667,15104.1666666667,53402,88034.454308094,0.606603407946497,9
"1773","L3_348555","L26_",604.166666666667,15104.1666666667,53258,88034.454308094,0.604967684738672,9
"1774","L3_374655","L26_",604.166666666667,15104.1666666667,50422,88034.454308094,0.572753024895664,9
"1775","L3_198045","L26_",604.166666666667,15104.1666666667,49441,88034.454308094,0.561609660542354,9
"1776","L13_155369","L26_",604.166666666667,15104.1666666667,48509,88034.454308094,0.551022896447261,9
"1777","L10_81339","L26_",604.166666666667,15104.1666666667,45176,88034.454308094,0.513162719699467,9
"1778","L3_37792","L26_",604.166666666667,15104.1666666667,41120,88034.454308094,0.467089849345717,9
"1779","L3_44208","L26_",604.166666666667,15104.1666666667,40875,88034.454308094,0.464306848054625,9
"1780","L14_60768","L26_",604.166666666667,15104.1666666667,39787,88034.454308094,0.451948050484388,9
"1781","L13_65892","L26_",604.166666666667,15104.1666666667,39628,88034.454308094,0.450141939442414,9
"1782","L3_104944","L26_",604.166666666667,15104.1666666667,39232,88034.454308094,0.445643700620894,9
"1783","L3_135618","L26_",604.166666666667,15104.1666666667,38483,88034.454308094,0.437135668102413,9
"1784","L3_410613","L26_",604.166666666667,15104.1666666667,37933,88034.454308094,0.430888114183635,9
"1785","L13_92437","L26_",604.166666666667,15104.1666666667,36310,88034.454308094,0.412452150528769,9
"1786","L14_51956","L26_",604.166666666667,15104.1666666667,36296,88034.454308094,0.412293121883564,9
"1787","L3_145744","L26_",604.166666666667,15104.1666666667,35360,88034.454308094,0.401660921032698,9
"1788","L3_50408","L26_",604.166666666667,15104.1666666667,34551,88034.454308094,0.392471337177623,9
"1789","L3_300766","L26_",604.166666666667,15104.1666666667,32891,88034.454308094,0.373615083531857,9
"1790","L3_408751","L26_",604.166666666667,15104.1666666667,31010,88034.454308094,0.352248449129637,9
"1791","L3_293005","L26_",604.166666666667,15104.1666666667,28726,88034.454308094,0.326304061583294,9
"1792","L3_106136","L26_",604.166666666667,15104.1666666667,28611,88034.454308094,0.324997754854822,9
"1793","L3_368223","L26_",604.166666666667,15104.1666666667,28539,88034.454308094,0.32417989325091,9
"1794","L3_100460","L26_",604.166666666667,15104.1666666667,28391,88034.454308094,0.322498733287311,9
"1795","L3_322132","L26_",604.166666666667,15104.1666666667,28335,88034.454308094,0.32186261870649,9
"1796","L3_370660","L26_",604.166666666667,15104.1666666667,28330,88034.454308094,0.321805822761774,9
"1797","L3_397677","L26_",604.166666666667,15104.1666666667,28292,88034.454308094,0.321374173581931,9
"1798","L3_61180","L26_",604.166666666667,15104.1666666667,28162,88034.454308094,0.319897479019311,9
"1799","L3_87892","L26_",604.166666666667,15104.1666666667,28146,88034.454308094,0.319715731996219,9
"1800","L3_122545","L26_",604.166666666667,15104.1666666667,26698,88034.454308094,0.303267626406419,9
"1801","L12_71970","L26_",604.166666666667,15104.1666666667,26356,88034.454308094,0.299382783787833,9
"1802","L3_55866","L26_",604.166666666667,15104.1666666667,26316,88034.454308094,0.298928416230104,9
"1803","L3_401109","L26_",604.166666666667,15104.1666666667,25780,88034.454308094,0.292839890956532,9
"1804","L3_133617","L26_",604.166666666667,15104.1666666667,25746,88034.454308094,0.292453678532462,9
"1805","L4_255282","L26_",604.166666666667,15104.1666666667,25566,88034.454308094,0.29040902452268,9
"1806","L3_171678","L26_",604.166666666667,15104.1666666667,25452,88034.454308094,0.289114076983151,9
"1807","L13_29362","L26_",604.166666666667,15104.1666666667,25143,88034.454308094,0.285604087599692,9
"1808","L3_60236","L26_",604.166666666667,15104.1666666667,24851,88034.454308094,0.282287204428269,9
"1809","L17_40124","L26_",604.166666666667,15104.1666666667,24396,88034.454308094,0.277118773459098,9
"1810","L3_409473","L26_",604.166666666667,15104.1666666667,24330,88034.454308094,0.276369066988845,9
"1811","L3_41081","L26_",604.166666666667,15104.1666666667,24131,88034.454308094,0.274108588389141,9
"1812","L17_40101","L26_",604.166666666667,15104.1666666667,23788,88034.454308094,0.270212386581613,9
"1813","L3_55404","L26_",604.166666666667,15104.1666666667,23677,88034.454308094,0.268951516608914,9
"1814","L14_61860","L26_",604.166666666667,15104.1666666667,23567,88034.454308094,0.267702005825158,9
"1815","L20_1191","L26_",604.166666666667,15104.1666666667,23488,88034.454308094,0.266804629898643,9
"1816","L14_23596","L26_",604.166666666667,15104.1666666667,23422,88034.454308094,0.266054923428389,9
"1817","L14_28572","L26_",604.166666666667,15104.1666666667,23305,88034.454308094,0.264725898322031,9
"1818","L3_405758","L26_",604.166666666667,15104.1666666667,22820,88034.454308094,0.259216691684564,9
"1819","L3_76888","L26_",604.166666666667,15104.1666666667,22776,88034.454308094,0.258716887371061,9
"1820","L12_78061","L26_",604.166666666667,15104.1666666667,22311,88034.454308094,0.253434864512458,9
"1821","L12_54071","L26_",604.166666666667,15104.1666666667,21914,88034.454308094,0.248925266501995,9
"1822","L3_381150","L26_",604.166666666667,15104.1666666667,21591,88034.454308094,0.245256248473331,9
"1823","L5_282823","L26_",604.166666666667,15104.1666666667,21480,88034.454308094,0.243995378500632,9
"1824","L13_40408","L26_",604.166666666667,15104.1666666667,21227,88034.454308094,0.241121503697994,9
"1825","L3_69339","L26_",604.166666666667,15104.1666666667,21199,88034.454308094,0.240803446407584,9
"1826","L12_71501","L26_",604.166666666667,15104.1666666667,21029,88034.454308094,0.238872384287234,9
"1827","L3_403375","L26_",604.166666666667,15104.1666666667,20552,88034.454308094,0.233454051161312,9
"1828","L3_365079","L26_",604.166666666667,15104.1666666667,20486,88034.454308094,0.232704344691059,9
"1829","L14_59976","L26_",604.166666666667,15104.1666666667,20472,88034.454308094,0.232545316045854,9
"1830","L4_64380","L26_",604.166666666667,15104.1666666667,20139,88034.454308094,0.228762706127757,9
"1831","L3_115740","L26_",604.166666666667,15104.1666666667,20119,88034.454308094,0.228535522348893,9
"1832","L4_256390","L26_",604.166666666667,15104.1666666667,19949,88034.454308094,0.226604460228543,9
"1833","L4_292501","L26_",604.166666666667,15104.1666666667,19697,88034.454308094,0.223741944614849,9
"1834","L9_168301","L26_",604.166666666667,15104.1666666667,19690,88034.454308094,0.223662430292246,9
"1835","L8_51281","L26_",604.166666666667,15104.1666666667,19628,88034.454308094,0.222958160577766,9
"1836","L3_87013","L26_",604.166666666667,15104.1666666667,19522,88034.454308094,0.221754086549783,9
"1837","L3_41666","L26_",604.166666666667,15104.1666666667,19428,88034.454308094,0.220686322789119,9
"1838","L5_43104","L26_",604.166666666667,15104.1666666667,19359,88034.454308094,0.219902538752036,9
"1839","L3_377097","L26_",604.166666666667,15104.1666666667,19168,88034.454308094,0.217732933663879,9
"1840","L14_2993","L26_",604.166666666667,15104.1666666667,19077,88034.454308094,0.216699247470045,9
"1841","L8_116287","L26_",604.166666666667,15104.1666666667,18984,88034.454308094,0.215642842898324,9
"1842","L3_323973","L26_",604.166666666667,15104.1666666667,18943,88034.454308094,0.215177116151652,9
"1843","L25_32","L26_",604.166666666667,15104.1666666667,18907,88034.454308094,0.214768185349695,9
"1844","L10_27346","L26_",604.166666666667,15104.1666666667,18769,88034.454308094,0.213200617275529,9
"1845","L13_71260","L26_",604.166666666667,15104.1666666667,18734,88034.454308094,0.212803045662516,9
"1846","L3_65020","L26_",604.166666666667,15104.1666666667,18693,88034.454308094,0.212337318915843,9
"1847","L3_312925","L26_",604.166666666667,15104.1666666667,18673,88034.454308094,0.212110135136979,9
"1848","L3_398009","L26_",604.166666666667,15104.1666666667,18616,88034.454308094,0.211462661367215,9
"1849","L13_12110","L26_",604.166666666667,15104.1666666667,18380,88034.454308094,0.208781892776612,9
"1850","L3_116231","L26_",604.166666666667,15104.1666666667,18373,88034.454308094,0.208702378454009,9
"1851","L4_37773","L26_",604.166666666667,15104.1666666667,18301,88034.454308094,0.207884516850096,9
"1852","L9_175231","L26_",604.166666666667,15104.1666666667,18245,88034.454308094,0.207248402269275,9
"1853","L3_421704","L26_",604.166666666667,15104.1666666667,18095,88034.454308094,0.20554452392779,9
"1854","L4_90422","L26_",604.166666666667,15104.1666666667,17936,88034.454308094,0.203738412885816,9
"1855","L4_283948","L26_",604.166666666667,15104.1666666667,17887,88034.454308094,0.203181812627598,9
"1856","L13_12774","L26_",604.166666666667,15104.1666666667,17368,88034.454308094,0.19728639356606,9
"1857","L17_2775","L26_",604.166666666667,15104.1666666667,17204,88034.454308094,0.19542348657937,9
"1858","L3_347153","L26_",604.166666666667,15104.1666666667,17152,88034.454308094,0.194832808754322,9
"1859","L3_440822","L26_",604.166666666667,15104.1666666667,16904,88034.454308094,0.192015729896401,9
"1860","L3_113723","L26_",604.166666666667,15104.1666666667,16723,88034.454308094,0.189959716697676,9
"1861","L3_320311","L26_",604.166666666667,15104.1666666667,16640,88034.454308094,0.189016904015387,9
"1862","L3_62929","L26_",604.166666666667,15104.1666666667,16636,88034.454308094,0.188971467259614,9
"1863","L7_240819","L26_",604.166666666667,15104.1666666667,16558,88034.454308094,0.188085450522042,9
"1864","L3_352967","L26_",604.166666666667,15104.1666666667,16509,88034.454308094,0.187528850263824,9
"1865","L3_378685","L26_",604.166666666667,15104.1666666667,16248,88034.454308094,0.18456410194964,9
"1866","L3_385653","L26_",604.166666666667,15104.1666666667,16138,88034.454308094,0.183314591165885,9
"1867","L14_71741","L26_",604.166666666667,15104.1666666667,16042,88034.454308094,0.182224109027334,9
"1868","L14_55513","L26_",604.166666666667,15104.1666666667,15984,88034.454308094,0.181565276068627,9
"1869","L14_61394","L26_",604.166666666667,15104.1666666667,15954,88034.454308094,0.18122450040033,9
"1870","L5_291645","L26_",604.166666666667,15104.1666666667,15854,88034.454308094,0.180088581506007,9
"1871","L14_80415","L26_",604.166666666667,15104.1666666667,15816,88034.454308094,0.179656932326164,9
"1872","L6_266279","L26_",604.166666666667,15104.1666666667,15791,88034.454308094,0.179372952602583,9
"1873","L3_122913","L26_",604.166666666667,15104.1666666667,15753,88034.454308094,0.17894130342274,9
"1874","L3_354109","L26_",604.166666666667,15104.1666666667,15655,88034.454308094,0.177828102906303,9
"1875","L21_39570","L26_",604.166666666667,15104.1666666667,15654,88034.454308094,0.17781674371736,9
"1876","L3_296254","L26_",604.166666666667,15104.1666666667,15452,88034.454308094,0.175522187550827,9
"1877","L3_129714","L26_",604.166666666667,15104.1666666667,15404,88034.454308094,0.174976946481552,9
"1878","L3_383004","L26_",604.166666666667,15104.1666666667,15396,88034.454308094,0.174886072970006,9
"1879","L14_62321","L26_",604.166666666667,15104.1666666667,15365,88034.454308094,0.174533938112766,9
"1880","L3_140266","L26_",604.166666666667,15104.1666666667,15364,88034.454308094,0.174522578923823,9
"1881","L13_45062","L26_",604.166666666667,15104.1666666667,15319,88034.454308094,0.174011415421377,9
"1882","L4_372802","L26_",604.166666666667,15104.1666666667,15244,88034.454308094,0.173159476250635,9
"1883","L4_315301","L26_",604.166666666667,15104.1666666667,15201,88034.454308094,0.172671031126076,9
"1884","L5_32462","L26_",604.166666666667,15104.1666666667,15177,88034.454308094,0.172398410591438,9
"1885","L10_79903","L26_",604.166666666667,15104.1666666667,15158,88034.454308094,0.172182586001517,9
"1886","L4_93350","L26_",604.166666666667,15104.1666666667,15117,88034.454308094,0.171716859254844,9
"1887","L10_4194","L26_",604.166666666667,15104.1666666667,15097,88034.454308094,0.17148967547598,9
"1888","L14_17288","L26_",604.166666666667,15104.1666666667,15050,88034.454308094,0.170955793595648,9
"1889","L13_54205","L26_",604.166666666667,15104.1666666667,15007,88034.454308094,0.170467348471089,9
"1890","L5_83336","L26_",604.166666666667,15104.1666666667,14998,88034.454308094,0.1703651157706,9
"1891","L9_49975","L26_",604.166666666667,15104.1666666667,14937,88034.454308094,0.169672205245062,9
"1892","L9_51390","L26_",604.166666666667,15104.1666666667,14876,88034.454308094,0.168979294719525,9
"1893","L3_360127","L26_",604.166666666667,15104.1666666667,14805,88034.454308094,0.168172792304556,9
"1894","L4_81985","L26_",604.166666666667,15104.1666666667,14740,88034.454308094,0.167434445023246,9
"1895","L5_216747","L26_",604.166666666667,15104.1666666667,14691,88034.454308094,0.166877844765027,9
"1896","L5_243788","L26_",604.166666666667,15104.1666666667,14512,88034.454308094,0.164844549944189,9
"1897","L13_163286","L26_",604.166666666667,15104.1666666667,14369,88034.454308094,0.163220185925306,9
"1898","L8_201809","L26_",604.166666666667,15104.1666666667,14287,88034.454308094,0.162288732431961,9
"1899","L10_60275","L26_",604.166666666667,15104.1666666667,14275,88034.454308094,0.162152422164643,9
"1900","L10_59799","L26_",604.166666666667,15104.1666666667,14237,88034.454308094,0.1617207729848,9
"1901","L14_46903","L26_",604.166666666667,15104.1666666667,14233,88034.454308094,0.161675336229027,9
"1902","L10_81227","L26_",604.166666666667,15104.1666666667,14198,88034.454308094,0.161277764616014,9
"1903","L3_470075","L26_",604.166666666667,15104.1666666667,14198,88034.454308094,0.161277764616014,9
"1904","L20_18397","L26_",604.166666666667,15104.1666666667,14148,88034.454308094,0.160709805168852,9
"1905","L15_56314","L26_",604.166666666667,15104.1666666667,14131,88034.454308094,0.160516698956817,9
"1906","L6_130434","L26_",604.166666666667,15104.1666666667,14041,88034.454308094,0.159494371951926,9
"1907","L3_81704","L26_",604.166666666667,15104.1666666667,14015,88034.454308094,0.159199033039402,9
"1908","L14_103295","L26_",604.166666666667,15104.1666666667,13982,88034.454308094,0.158824179804276,9
"1909","L7_227059","L26_",604.166666666667,15104.1666666667,13958,88034.454308094,0.158551559269638,9
"1910","L3_133735","L26_",604.166666666667,15104.1666666667,13915,88034.454308094,0.158063114145079,9
"1911","L8_48423","L26_",604.166666666667,15104.1666666667,13770,88034.454308094,0.15641603174831,9
"1912","L6_160792","L26_",604.166666666667,15104.1666666667,13735,88034.454308094,0.156018460135297,9
"1913","L13_121979","L26_",604.166666666667,15104.1666666667,13721,88034.454308094,0.155859431490092,9
"1914","L5_28804","L26_",604.166666666667,15104.1666666667,13704,88034.454308094,0.155666325278057,9
"1915","L5_230794","L26_",604.166666666667,15104.1666666667,13690,88034.454308094,0.155507296632852,9
"1916","L6_108029","L26_",604.166666666667,15104.1666666667,13681,88034.454308094,0.155405063932363,9
"1917","L4_340088","L26_",604.166666666667,15104.1666666667,13640,88034.454308094,0.15493933718569,9
"1918","L12_96302","L26_",604.166666666667,15104.1666666667,13618,88034.454308094,0.154689435028939,9
"1919","L11_77406","L26_",604.166666666667,15104.1666666667,13571,88034.454308094,0.154155553148607,9
"1920","L7_37873","L26_",604.166666666667,15104.1666666667,13543,88034.454308094,0.153837495858197,9
"1921","L3_188413","L26_",604.166666666667,15104.1666666667,13540,88034.454308094,0.153803418291367,9
"1922","L8_209125","L26_",604.166666666667,15104.1666666667,13460,88034.454308094,0.152894683175908,9
"1923","L10_22258","L26_",604.166666666667,15104.1666666667,13439,88034.454308094,0.1526561402081,9
"1924","L4_40164","L26_",604.166666666667,15104.1666666667,13415,88034.454308094,0.152383519673463,9
"1925","L12_66218","L26_",604.166666666667,15104.1666666667,13413,88034.454308094,0.152360801295576,9
"1926","L11_104819","L26_",604.166666666667,15104.1666666667,13345,88034.454308094,0.151588376447437,9
"1927","L22_868","L26_",604.166666666667,15104.1666666667,13337,88034.454308094,0.151497502935891,9
"1928","L14_15541","L26_",604.166666666667,15104.1666666667,13332,88034.454308094,0.151440706991174,9
"1929","L3_47725","L26_",604.166666666667,15104.1666666667,13246,88034.454308094,0.150463816742056,9
"1930","L3_328938","L26_",604.166666666667,15104.1666666667,13161,88034.454308094,0.149498285681882,9
"1931","L4_90079","L26_",604.166666666667,15104.1666666667,13137,88034.454308094,0.149225665147244,9
"1932","L5_29096","L26_",604.166666666667,15104.1666666667,13120,88034.454308094,0.149032558935209,9
"1933","L3_422992","L26_",604.166666666667,15104.1666666667,13100,88034.454308094,0.148805375156345,9
"1934","L4_292529","L26_",604.166666666667,15104.1666666667,13069,88034.454308094,0.148453240299104,9
"1935","L3_324329","L26_",604.166666666667,15104.1666666667,13067,88034.454308094,0.148430521921218,9
"1936","L8_204361","L26_",604.166666666667,15104.1666666667,13060,88034.454308094,0.148351007598615,9
"1937","L23_38202","L26_",604.166666666667,15104.1666666667,13039,88034.454308094,0.148112464630807,9
"1938","L20_29941","L26_",604.166666666667,15104.1666666667,13031,88034.454308094,0.148021591119262,9
"1939","L4_254370","L26_",604.166666666667,15104.1666666667,12993,88034.454308094,0.147589941939419,9
"1940","L4_275907","L26_",604.166666666667,15104.1666666667,12988,88034.454308094,0.147533145994703,9
"1941","L13_93432","L26_",604.166666666667,15104.1666666667,12890,88034.454308094,0.146419945478266,9
"1942","L3_92382","L26_",604.166666666667,15104.1666666667,12858,88034.454308094,0.146056451432082,9
"1943","L17_6483","L26_",604.166666666667,15104.1666666667,12843,88034.454308094,0.145886063597934,9
"1944","L14_46692","L26_",604.166666666667,15104.1666666667,12809,88034.454308094,0.145499851173864,9
"1945","L14_1182","L26_",604.166666666667,15104.1666666667,12754,88034.454308094,0.144875095781986,9
"1946","L10_123671","L26_",604.166666666667,15104.1666666667,12748,88034.454308094,0.144806940648327,9
"1947","L3_382067","L26_",604.166666666667,15104.1666666667,12738,88034.454308094,0.144693348758894,9
"1948","L19_24671","L26_",604.166666666667,15104.1666666667,12713,88034.454308094,0.144409369035314,9
"1949","L14_1090","L26_",604.166666666667,15104.1666666667,12712,88034.454308094,0.14439800984637,9
"1950","L3_104159","L26_",604.166666666667,15104.1666666667,12639,88034.454308094,0.143568789053514,9
"1951","L18_49068","L26_",604.166666666667,15104.1666666667,12620,88034.454308094,0.143352964463593,9
"1952","L8_107151","L26_",604.166666666667,15104.1666666667,12603,88034.454308094,0.143159858251558,9
"1953","L10_88005","L26_",604.166666666667,15104.1666666667,12602,88034.454308094,0.143148499062615,9
"1954","L14_90237","L26_",604.166666666667,15104.1666666667,12600,88034.454308094,0.143125780684728,9
"1955","L18_39003","L26_",604.166666666667,15104.1666666667,12575,88034.454308094,0.142841800961148,9
"1956","L3_80512","L26_",604.166666666667,15104.1666666667,12518,88034.454308094,0.142194327191383,9
"1957","L4_101255","L26_",604.166666666667,15104.1666666667,12502,88034.454308094,0.142012580168292,9
"1958","L14_42256","L26_",604.166666666667,15104.1666666667,12471,88034.454308094,0.141660445311051,9
"1959","L6_102382","L26_",604.166666666667,15104.1666666667,12469,88034.454308094,0.141637726933165,9
"1960","L8_14643","L26_",604.166666666667,15104.1666666667,12461,88034.454308094,0.141546853421619,9
"1961","L4_9852","L26_",604.166666666667,15104.1666666667,12447,88034.454308094,0.141387824776414,9
"1962","L14_61619","L26_",604.166666666667,15104.1666666667,12441,88034.454308094,0.141319669642754,9
"1963","L4_30162","L26_",604.166666666667,15104.1666666667,12431,88034.454308094,0.141206077753322,9
"1964","L5_208441","L26_",604.166666666667,15104.1666666667,12426,88034.454308094,0.141149281808606,9
"1965","L3_137811","L26_",604.166666666667,15104.1666666667,12390,88034.454308094,0.14074035100665,9
